,Dates,variable,value
608,1993-05-25,PCA1,0.46470222893369856
609,1993-05-26,PCA1,0.4625079297730576
610,1993-05-27,PCA1,0.4705337238655829
611,1993-05-28,PCA1,0.46235932830679793
612,1993-05-31,PCA1,0.46171095263405115
613,1993-06-01,PCA1,0.42030253655995
614,1993-06-02,PCA1,0.4230812795016924
615,1993-06-03,PCA1,0.4233598385419799
616,1993-06-04,PCA1,0.42560137760513256
617,1993-06-07,PCA1,0.4290889583661241
618,1993-06-08,PCA1,0.4286299409383869
619,1993-06-09,PCA1,0.42956292600948226
620,1993-06-10,PCA1,0.43308156237066925
621,1993-06-11,PCA1,0.38971363873692094
622,1993-06-14,PCA1,0.39250888103906006
623,1993-06-15,PCA1,0.3945518197391652
624,1993-06-16,PCA1,0.4148354600684537
625,1993-06-17,PCA1,0.4112858796123575
626,1993-06-18,PCA1,0.4033786049194041
627,1993-06-21,PCA1,0.42149283295250806
628,1993-06-22,PCA1,0.4365874945470065
629,1993-06-23,PCA1,0.43485410713244177
630,1993-06-24,PCA1,0.45385323392227805
631,1993-06-25,PCA1,0.44536415325083917
632,1993-06-28,PCA1,0.4589236809466628
633,1993-06-29,PCA1,0.4793449225135298
634,1993-06-30,PCA1,0.4823668708184419
635,1993-07-01,PCA1,0.47887652352161375
636,1993-07-02,PCA1,0.4843657615468944
637,1993-07-05,PCA1,0.4948542345320453
638,1993-07-06,PCA1,0.49433790748361567
639,1993-07-07,PCA1,0.476133147358553
640,1993-07-08,PCA1,0.47368650170096077
641,1993-07-09,PCA1,0.47029376521775834
642,1993-07-12,PCA1,0.47203151015530426
643,1993-07-13,PCA1,0.4736606415172837
644,1993-07-14,PCA1,0.4963931203227642
645,1993-07-15,PCA1,0.49840678824325707
646,1993-07-16,PCA1,0.5016754284508781
647,1993-07-19,PCA1,0.49753534574889396
648,1993-07-20,PCA1,0.5115199899705166
649,1993-07-21,PCA1,0.5218758950426288
650,1993-07-22,PCA1,0.530490268243615
651,1993-07-23,PCA1,0.5311200365422948
652,1993-07-26,PCA1,0.5420618672150669
653,1993-07-27,PCA1,0.5456649009630951
654,1993-07-28,PCA1,0.5472087907072635
655,1993-07-29,PCA1,0.5495700040935129
656,1993-07-30,PCA1,0.5583200110216661
657,1993-08-02,PCA1,0.557063202575995
658,1993-08-03,PCA1,0.5600280456617186
659,1993-08-04,PCA1,0.5676728201218377
660,1993-08-05,PCA1,0.5697771903000713
661,1993-08-06,PCA1,0.5733144622901172
662,1993-08-09,PCA1,0.5866266099233202
663,1993-08-10,PCA1,0.5898505321387357
664,1993-08-11,PCA1,0.5863314004454073
665,1993-08-12,PCA1,0.5945541151093867
666,1993-08-13,PCA1,0.5978737059400173
667,1993-08-16,PCA1,0.5984074992927969
668,1993-08-17,PCA1,0.5960367923777729
669,1993-08-18,PCA1,0.5901803721719793
670,1993-08-19,PCA1,0.5604031736877587
671,1993-08-20,PCA1,0.6001181988423144
672,1993-08-23,PCA1,0.6041206822953697
673,1993-08-24,PCA1,0.6016284927891212
674,1993-08-25,PCA1,0.6009072491785606
675,1993-08-26,PCA1,0.6015656931368234
676,1993-08-27,PCA1,0.6060406710430102
677,1993-08-30,PCA1,0.6037068024852765
678,1993-08-31,PCA1,0.6063478238386186
679,1993-09-01,PCA1,0.603010242367587
680,1993-09-02,PCA1,0.601172989198822
681,1993-09-03,PCA1,0.6014881921648277
682,1993-09-06,PCA1,0.6011876912651251
683,1993-09-07,PCA1,0.6027403572487361
684,1993-09-08,PCA1,0.5863094657894
685,1993-09-09,PCA1,0.5974348836503235
686,1993-09-10,PCA1,0.5982004083466584
687,1993-09-13,PCA1,0.5980202202078401
688,1993-09-14,PCA1,0.584640315512347
689,1993-09-15,PCA1,0.6040105898579053
690,1993-09-16,PCA1,0.6016999472195409
691,1993-09-17,PCA1,0.5986287216675082
692,1993-09-20,PCA1,0.609656839199294
693,1993-09-21,PCA1,0.5959445762634951
694,1993-09-22,PCA1,0.5835179623116538
695,1993-09-23,PCA1,0.5895774295007822
696,1993-09-24,PCA1,0.5838098843445023
697,1993-09-27,PCA1,0.5642677376442139
698,1993-09-28,PCA1,0.5603378968060314
699,1993-09-29,PCA1,0.5693868380742046
700,1993-09-30,PCA1,0.5708819603422879
701,1993-10-01,PCA1,0.5726302847638257
702,1993-10-04,PCA1,0.5785908009654861
703,1993-10-05,PCA1,0.5793270926568553
704,1993-10-06,PCA1,0.5612958016511717
705,1993-10-07,PCA1,0.5694348958310529
706,1993-10-08,PCA1,0.5699498150096675
707,1993-10-11,PCA1,0.5747734086064682
708,1993-10-12,PCA1,0.5720690135857968
709,1993-10-13,PCA1,0.5716516841066556
710,1993-10-14,PCA1,0.5732758680183009
711,1993-10-15,PCA1,0.5639445654317358
712,1993-10-18,PCA1,0.5392965503145012
713,1993-10-19,PCA1,0.5323705421966048
714,1993-10-20,PCA1,0.526998151312482
715,1993-10-21,PCA1,0.5261523967944783
716,1993-10-22,PCA1,0.5187919357678425
717,1993-10-25,PCA1,0.5215914548965035
718,1993-10-26,PCA1,0.5104873906909099
719,1993-10-27,PCA1,0.5174917296759657
720,1993-10-28,PCA1,0.5130620501973767
721,1993-10-29,PCA1,0.5130606798121464
722,1993-11-01,PCA1,0.5135651613261669
723,1993-11-02,PCA1,0.5126992140379374
724,1993-11-03,PCA1,0.5154421950915136
725,1993-11-04,PCA1,0.4977035546303768
726,1993-11-05,PCA1,0.5254147849480189
727,1993-11-08,PCA1,0.5349427390178368
728,1993-11-09,PCA1,0.5261012872936588
729,1993-11-10,PCA1,0.5371618760419291
730,1993-11-11,PCA1,0.5453569272130969
731,1993-11-12,PCA1,0.4887085371652285
732,1993-11-15,PCA1,0.5202309897020803
733,1993-11-16,PCA1,0.5416329057831097
734,1993-11-17,PCA1,0.5234832882065322
735,1993-11-18,PCA1,0.5252384068711989
736,1993-11-19,PCA1,0.5161099735416285
737,1993-11-22,PCA1,0.5233553628934648
738,1993-11-23,PCA1,0.5582716721871746
739,1993-11-24,PCA1,0.5629979443226775
740,1993-11-25,PCA1,0.5630262098098368
741,1993-11-26,PCA1,0.5593827286771856
742,1993-11-29,PCA1,0.5649880006486174
743,1993-11-30,PCA1,0.5944882554474736
744,1993-12-01,PCA1,0.5935058323581306
745,1993-12-02,PCA1,0.6557965903372229
746,1993-12-03,PCA1,0.6612219204513626
747,1993-12-06,PCA1,0.6604723910715002
748,1993-12-07,PCA1,0.6541583280827253
749,1993-12-08,PCA1,0.6543764934925411
750,1993-12-09,PCA1,0.6564393296695169
751,1993-12-10,PCA1,0.6673509152948618
752,1993-12-13,PCA1,0.6644983689801799
753,1993-12-14,PCA1,0.6630784985498053
754,1993-12-15,PCA1,0.6782816208868829
755,1993-12-16,PCA1,0.6819281961707976
756,1993-12-17,PCA1,0.68445439330399
757,1993-12-20,PCA1,0.6882237246735988
758,1993-12-21,PCA1,0.6943310292329582
759,1993-12-22,PCA1,0.69180212243665
760,1993-12-23,PCA1,0.6971834449664094
761,1993-12-24,PCA1,0.7040366484671229
762,1993-12-27,PCA1,0.7011183848636259
763,1993-12-28,PCA1,0.6999044264014364
764,1993-12-29,PCA1,0.7018359177003302
765,1993-12-30,PCA1,0.6988451683986991
766,1993-12-31,PCA1,0.7020149626686361
767,1994-01-03,PCA1,0.6782499380770207
768,1994-01-04,PCA1,0.6748791713263526
769,1994-01-05,PCA1,0.6722740603110721
770,1994-01-06,PCA1,0.6707135548387936
771,1994-01-07,PCA1,0.6709866880853166
772,1994-01-10,PCA1,0.678596609937747
773,1994-01-11,PCA1,0.6848295479042403
774,1994-01-12,PCA1,0.6864456107563871
775,1994-01-13,PCA1,0.6853180168247679
776,1994-01-14,PCA1,0.6839486953639854
777,1994-01-17,PCA1,0.6884707019886269
778,1994-01-18,PCA1,0.6863296149901016
779,1994-01-19,PCA1,0.6835481440143544
780,1994-01-20,PCA1,0.6895495820163747
781,1994-01-21,PCA1,0.6890087868030758
782,1994-01-24,PCA1,0.6872830492531491
783,1994-01-25,PCA1,0.6979084008303471
784,1994-01-26,PCA1,0.6985462465330972
785,1994-01-27,PCA1,0.7007529307325291
786,1994-01-28,PCA1,0.6935122582401456
787,1994-01-31,PCA1,0.6936191736377167
788,1994-02-01,PCA1,0.7294950560790482
789,1994-02-02,PCA1,0.7225449258802066
790,1994-02-03,PCA1,0.7293054388645598
791,1994-02-04,PCA1,0.7308231077175922
792,1994-02-07,PCA1,0.7250653107543097
793,1994-02-08,PCA1,0.715921183165568
794,1994-02-09,PCA1,0.7222748608862443
795,1994-02-10,PCA1,0.7213171863241881
796,1994-02-11,PCA1,0.7224541376763527
797,1994-02-14,PCA1,0.7139326489771596
798,1994-02-15,PCA1,0.7043278410511529
799,1994-02-16,PCA1,0.7081206793835898
800,1994-02-17,PCA1,0.7075273800877442
801,1994-02-18,PCA1,0.712386922244676
802,1994-02-21,PCA1,0.7058240617187446
803,1994-02-22,PCA1,0.6980793185470938
804,1994-02-23,PCA1,0.7052976233408649
805,1994-02-24,PCA1,0.6854889166356076
806,1994-02-25,PCA1,0.6803966548323149
807,1994-02-28,PCA1,0.6821404815863666
808,1994-03-01,PCA1,0.6904163546115968
809,1994-03-02,PCA1,0.6910968585719373
810,1994-03-03,PCA1,0.6942486011051989
811,1994-03-04,PCA1,0.692328199703372
812,1994-03-07,PCA1,0.6920995456226223
813,1994-03-08,PCA1,0.6892886870427088
814,1994-03-09,PCA1,0.6838853516585747
815,1994-03-10,PCA1,0.6851800230589236
816,1994-03-11,PCA1,0.688370796659166
817,1994-03-14,PCA1,0.6864753361060255
818,1994-03-15,PCA1,0.6801481369762795
819,1994-03-16,PCA1,0.679273567947824
820,1994-03-17,PCA1,0.676094822139386
821,1994-03-18,PCA1,0.6749661494420421
822,1994-03-21,PCA1,0.6743170120284111
823,1994-03-22,PCA1,0.6734522794674199
824,1994-03-23,PCA1,0.6759560009594283
825,1994-03-24,PCA1,0.6736049467846394
826,1994-03-25,PCA1,0.6714927130921982
827,1994-03-28,PCA1,0.6975290789018048
828,1994-03-29,PCA1,0.6846238685419235
829,1994-03-30,PCA1,0.6909689829975717
830,1994-03-31,PCA1,0.6960408279991368
831,1994-04-01,PCA1,0.7024842706361709
832,1994-04-04,PCA1,0.6964298022048713
833,1994-04-05,PCA1,0.6916676352369932
834,1994-04-06,PCA1,0.6780021023796843
835,1994-04-07,PCA1,0.6769047962941859
836,1994-04-08,PCA1,0.6801978919011203
837,1994-04-11,PCA1,0.6733999104907721
838,1994-04-12,PCA1,0.6809517852025286
839,1994-04-13,PCA1,0.6808721057684253
840,1994-04-14,PCA1,0.6743818230709308
841,1994-04-15,PCA1,0.6747671399182575
842,1994-04-18,PCA1,0.68130437755329
843,1994-04-19,PCA1,0.6662723199587269
844,1994-04-20,PCA1,0.6656063054934107
845,1994-04-21,PCA1,0.653762191539401
846,1994-04-22,PCA1,0.650064462230919
847,1994-04-25,PCA1,0.6522716590906535
848,1994-04-26,PCA1,0.5430725953446028
849,1994-04-27,PCA1,0.5482841409792594
850,1994-04-28,PCA1,0.5547765871490137
851,1994-04-29,PCA1,0.5501349125903097
852,1994-05-02,PCA1,0.5270642505301002
853,1994-05-03,PCA1,0.525356839151577
854,1994-05-04,PCA1,0.5297084112660506
855,1994-05-05,PCA1,0.5413167348665898
856,1994-05-06,PCA1,0.5403687671382588
857,1994-05-09,PCA1,0.5423414791035721
858,1994-05-10,PCA1,0.5476918707002842
859,1994-05-11,PCA1,0.5342006227092273
860,1994-05-12,PCA1,0.5318924221258049
861,1994-05-13,PCA1,0.5338718666275404
862,1994-05-16,PCA1,0.5326591221853216
863,1994-05-17,PCA1,0.5278966015734461
864,1994-05-18,PCA1,0.524351140198366
865,1994-05-19,PCA1,0.534966053948071
866,1994-05-20,PCA1,0.5376266237886685
867,1994-05-23,PCA1,0.5375735164474758
868,1994-05-24,PCA1,0.5297420523032235
869,1994-05-25,PCA1,0.5284633552861985
870,1994-05-26,PCA1,0.5134425660905441
871,1994-05-27,PCA1,0.5152684492957684
872,1994-05-30,PCA1,0.51810265894132
873,1994-05-31,PCA1,0.5237664201421749
874,1994-06-01,PCA1,0.5210065518521562
875,1994-06-02,PCA1,0.5204319452555164
876,1994-06-03,PCA1,0.5218466034739414
877,1994-06-06,PCA1,0.5188664966400515
878,1994-06-07,PCA1,0.5141635251301189
879,1994-06-08,PCA1,0.5182483644665485
880,1994-06-09,PCA1,0.5054550520942352
881,1994-06-10,PCA1,0.5069803871077219
882,1994-06-13,PCA1,0.5023481147364764
883,1994-06-14,PCA1,0.5027706076363401
884,1994-06-15,PCA1,0.5021719536523876
885,1994-06-16,PCA1,0.5052513230778025
886,1994-06-17,PCA1,0.5089216985057187
887,1994-06-20,PCA1,0.5006949358911439
888,1994-06-21,PCA1,0.5376873792614557
889,1994-06-22,PCA1,0.5227963855652941
890,1994-06-23,PCA1,0.5087351123137128
891,1994-06-24,PCA1,0.49823765473133597
892,1994-06-27,PCA1,0.50032454645515
893,1994-06-28,PCA1,0.49067871886846165
894,1994-06-29,PCA1,0.4964656641778287
895,1994-06-30,PCA1,0.49333335335883405
896,1994-07-01,PCA1,0.480052852423724
897,1994-07-04,PCA1,0.4827293929556049
898,1994-07-05,PCA1,0.46629702271040924
899,1994-07-06,PCA1,0.46986503205522795
900,1994-07-07,PCA1,0.477347118855539
901,1994-07-08,PCA1,0.47742349217157565
902,1994-07-11,PCA1,0.47141320673976855
903,1994-07-12,PCA1,0.4741893767177712
904,1994-07-13,PCA1,0.4749467000655527
905,1994-07-14,PCA1,0.4622512632390918
906,1994-07-15,PCA1,0.47042375658148317
907,1994-07-18,PCA1,0.46920571946730866
908,1994-07-19,PCA1,0.47169300251474344
909,1994-07-20,PCA1,0.4752687855516874
910,1994-07-21,PCA1,0.471706044774645
911,1994-07-22,PCA1,0.48623491524842294
912,1994-07-25,PCA1,0.4872022344418805
913,1994-07-26,PCA1,0.49051286862319665
914,1994-07-27,PCA1,0.4919916879958228
915,1994-07-28,PCA1,0.4803023868915355
916,1994-07-29,PCA1,0.4838758911493766
917,1994-08-01,PCA1,0.4972229128093088
918,1994-08-02,PCA1,0.48600336548906015
919,1994-08-03,PCA1,0.49977774784784706
920,1994-08-04,PCA1,0.5040607112778248
921,1994-08-05,PCA1,0.5082418636528961
922,1994-08-08,PCA1,0.5099318321133339
923,1994-08-09,PCA1,0.5120759630526079
924,1994-08-10,PCA1,0.5083674723900381
925,1994-08-11,PCA1,0.4872507731554058
926,1994-08-12,PCA1,0.4860324126814766
927,1994-08-15,PCA1,0.4861710028484446
928,1994-08-16,PCA1,0.4878112421617156
929,1994-08-17,PCA1,0.48486647990084814
930,1994-08-18,PCA1,0.48449233461448693
931,1994-08-19,PCA1,0.48149114225464396
932,1994-08-22,PCA1,0.48455367081311507
933,1994-08-23,PCA1,0.4851783533684808
934,1994-08-24,PCA1,0.48362650560317394
935,1994-08-25,PCA1,0.481916789118458
936,1994-08-26,PCA1,0.47655070241653824
937,1994-08-29,PCA1,0.47224341299833955
938,1994-08-30,PCA1,0.48608687433772163
939,1994-08-31,PCA1,0.4784168473319641
940,1994-09-01,PCA1,0.4967011775760341
941,1994-09-02,PCA1,0.4996006088414923
942,1994-09-05,PCA1,0.49637272501960167
943,1994-09-06,PCA1,0.5103788372922635
944,1994-09-07,PCA1,0.5115552180305598
945,1994-09-08,PCA1,0.5293049180456952
946,1994-09-09,PCA1,0.5218854579259765
947,1994-09-12,PCA1,0.5243442494599024
948,1994-09-13,PCA1,0.5042703348461043
949,1994-09-14,PCA1,0.5112083373124314
950,1994-09-15,PCA1,0.5276308596546442
951,1994-09-16,PCA1,0.538252724484493
952,1994-09-19,PCA1,0.530860049556461
953,1994-09-20,PCA1,0.5480454618652887
954,1994-09-21,PCA1,0.5232055390382973
955,1994-09-22,PCA1,0.517153588858098
956,1994-09-23,PCA1,0.5281029827910931
957,1994-09-26,PCA1,0.5219495313239454
958,1994-09-27,PCA1,0.5244172192614358
959,1994-09-28,PCA1,0.5237288799538594
960,1994-09-29,PCA1,0.5179239583306754
961,1994-09-30,PCA1,0.5087863338687575
962,1994-10-03,PCA1,0.5107016461213902
963,1994-10-04,PCA1,0.5101171776234049
964,1994-10-05,PCA1,0.508156851822462
965,1994-10-06,PCA1,0.5044929007795476
966,1994-10-07,PCA1,0.4929676929199635
967,1994-10-10,PCA1,0.4952195293718536
968,1994-10-11,PCA1,0.5215654263970444
969,1994-10-12,PCA1,0.5426910388033813
970,1994-10-13,PCA1,0.5539651135125269
971,1994-10-14,PCA1,0.5600132554946986
972,1994-10-17,PCA1,0.5525664222524913
973,1994-10-18,PCA1,0.5461129381034823
974,1994-10-19,PCA1,0.5491643741207363
975,1994-10-20,PCA1,0.5443851763652964
976,1994-10-21,PCA1,0.5480612910938292
977,1994-10-24,PCA1,0.5466249040579954
978,1994-10-25,PCA1,0.5430544411845766
979,1994-10-26,PCA1,0.5362836160893201
980,1994-10-27,PCA1,0.5396431777856723
981,1994-10-28,PCA1,0.5395584265791588
982,1994-10-31,PCA1,0.5522252921951853
983,1994-11-01,PCA1,0.5555248863319617
984,1994-11-02,PCA1,0.5518170865952456
985,1994-11-03,PCA1,0.5787430539980902
986,1994-11-04,PCA1,0.5760905107480145
987,1994-11-07,PCA1,0.5768878298445362
988,1994-11-08,PCA1,0.5783147779226535
989,1994-11-09,PCA1,0.5799503856076286
990,1994-11-10,PCA1,0.5613137026572437
991,1994-11-11,PCA1,0.5615360569822828
992,1994-11-14,PCA1,0.5604424976621516
993,1994-11-15,PCA1,0.554876205726679
994,1994-11-16,PCA1,0.555812442179314
995,1994-11-17,PCA1,0.559761733521641
996,1994-11-18,PCA1,0.5637384408024646
997,1994-11-21,PCA1,0.5743036994658367
998,1994-11-22,PCA1,0.563266546299274
999,1994-11-23,PCA1,0.5757630204922867
1000,1994-11-24,PCA1,0.5663852099838576
1001,1994-11-25,PCA1,0.5639574280406163
1002,1994-11-28,PCA1,0.5690353916189379
1003,1994-11-29,PCA1,0.5671001108049966
1004,1994-11-30,PCA1,0.5687343656644
1005,1994-12-01,PCA1,0.5520215877345409
1006,1994-12-02,PCA1,0.5607218778885433
1007,1994-12-05,PCA1,0.5700127516659168
1008,1994-12-06,PCA1,0.5806849808371101
1009,1994-12-07,PCA1,0.5770616999207444
1010,1994-12-08,PCA1,0.5757826047386487
1011,1994-12-09,PCA1,0.5823255103593541
1012,1994-12-12,PCA1,0.5879687312907631
1013,1994-12-13,PCA1,0.5882920238851809
1014,1994-12-14,PCA1,0.5902466121888568
1015,1994-12-15,PCA1,0.5992655789834068
1016,1994-12-16,PCA1,0.6004019654498356
1017,1994-12-19,PCA1,0.6030688015018134
1018,1994-12-20,PCA1,0.6002881146423912
1019,1994-12-21,PCA1,0.5985306265688715
1020,1994-12-22,PCA1,0.5949147169455016
1021,1994-12-23,PCA1,0.6087645369360961
1022,1994-12-26,PCA1,0.61451807904037
1023,1994-12-27,PCA1,0.6113463017724428
1024,1994-12-28,PCA1,0.6044588996267444
1025,1994-12-29,PCA1,0.6044836226995534
1026,1994-12-30,PCA1,0.5992424255501068
1027,1995-01-02,PCA1,0.5753380367409165
1028,1995-01-03,PCA1,0.5668821118267828
1029,1995-01-04,PCA1,0.5483101823248384
1030,1995-01-05,PCA1,0.5360467796027847
1031,1995-01-06,PCA1,0.5234141182973652
1032,1995-01-09,PCA1,0.5341375247254923
1033,1995-01-10,PCA1,0.5434844451342445
1034,1995-01-11,PCA1,0.5439560392929323
1035,1995-01-12,PCA1,0.5446814877420817
1036,1995-01-13,PCA1,0.5454905132808668
1037,1995-01-16,PCA1,0.5337207658103813
1038,1995-01-17,PCA1,0.5428541721095972
1039,1995-01-18,PCA1,0.540153016276511
1040,1995-01-19,PCA1,0.5367947442694853
1041,1995-01-20,PCA1,0.5342471498048766
1042,1995-01-23,PCA1,0.5469918691085395
1043,1995-01-24,PCA1,0.5969441508059078
1044,1995-01-25,PCA1,0.6040561104545825
1045,1995-01-26,PCA1,0.5953616944113027
1046,1995-01-27,PCA1,0.5945400163737553
1047,1995-01-30,PCA1,0.5964891087237727
1048,1995-01-31,PCA1,0.5990770662515806
1049,1995-02-01,PCA1,0.5865060719555534
1050,1995-02-02,PCA1,0.5905292591949098
1051,1995-02-03,PCA1,0.5870383501941876
1052,1995-02-06,PCA1,0.5814682480611195
1053,1995-02-07,PCA1,0.5907082761489068
1054,1995-02-08,PCA1,0.5937617032613028
1055,1995-02-09,PCA1,0.5932831110198608
1056,1995-02-10,PCA1,0.5907483641901426
1057,1995-02-13,PCA1,0.5916519387549575
1058,1995-02-14,PCA1,0.5908558450597687
1059,1995-02-15,PCA1,0.5891096983008373
1060,1995-02-16,PCA1,0.5972507354846939
1061,1995-02-17,PCA1,0.599708763672235
1062,1995-02-20,PCA1,0.5956498362743711
1063,1995-02-21,PCA1,0.6004890464614422
1064,1995-02-22,PCA1,0.6014244392095285
1065,1995-02-23,PCA1,0.6054788932511583
1066,1995-02-24,PCA1,0.6060564599111279
1067,1995-02-27,PCA1,0.6072134676354272
1068,1995-02-28,PCA1,0.6350474353633186
1069,1995-03-01,PCA1,0.6505419056070996
1070,1995-03-02,PCA1,0.652628715332011
1071,1995-03-03,PCA1,0.6680452907609646
1072,1995-03-06,PCA1,0.6643849760380877
1073,1995-03-07,PCA1,0.6632137516201756
1074,1995-03-08,PCA1,0.6584380082301956
1075,1995-03-09,PCA1,0.6655163255434726
1076,1995-03-10,PCA1,0.6651166642189628
1077,1995-03-13,PCA1,0.6643881495437186
1078,1995-03-14,PCA1,0.662766723972867
1079,1995-03-15,PCA1,0.6563103786375328
1080,1995-03-16,PCA1,0.6634246792203741
1081,1995-03-17,PCA1,0.6586096239021958
1082,1995-03-20,PCA1,0.6543374368166742
1083,1995-03-21,PCA1,0.6528104437701261
1084,1995-03-22,PCA1,0.6565710022013727
1085,1995-03-23,PCA1,0.6621368173591733
1086,1995-03-24,PCA1,0.6638486453927549
1087,1995-03-27,PCA1,0.677742375209394
1088,1995-03-28,PCA1,0.6866692610779828
1089,1995-03-29,PCA1,0.7295300723440122
1090,1995-03-30,PCA1,0.7273569888741832
1091,1995-03-31,PCA1,0.7145503190040947
1092,1995-04-03,PCA1,0.6773104995791862
1093,1995-04-04,PCA1,0.6909251184275615
1094,1995-04-05,PCA1,0.6877103347992902
1095,1995-04-06,PCA1,0.6888019250181662
1096,1995-04-07,PCA1,0.6884331164862768
1097,1995-04-10,PCA1,0.6863282570829603
1098,1995-04-11,PCA1,0.6826629828981418
1099,1995-04-12,PCA1,0.6805756492166588
1100,1995-04-13,PCA1,0.683075172845603
1101,1995-04-14,PCA1,0.6808223378008974
1102,1995-04-17,PCA1,0.676197793790085
1103,1995-04-18,PCA1,0.6473473020288851
1104,1995-04-19,PCA1,0.6463129089776166
1105,1995-04-20,PCA1,0.6355404096090373
1106,1995-04-21,PCA1,0.6337180732458193
1107,1995-04-24,PCA1,0.6422478423941455
1108,1995-04-25,PCA1,0.628163981512289
1109,1995-04-26,PCA1,0.6445992014983984
1110,1995-04-27,PCA1,0.6492150538781829
1111,1995-04-28,PCA1,0.6479215463270174
1112,1995-05-01,PCA1,0.6529842436266687
1113,1995-05-02,PCA1,0.6544777557847609
1114,1995-05-03,PCA1,0.6581582813228253
1115,1995-05-04,PCA1,0.653987919078578
1116,1995-05-05,PCA1,0.6545196696719575
1117,1995-05-08,PCA1,0.6520183179523523
1118,1995-05-09,PCA1,0.6550332880485459
1119,1995-05-10,PCA1,0.6534716704230842
1120,1995-05-11,PCA1,0.6526644797829882
1121,1995-05-12,PCA1,0.6651016341548837
1122,1995-05-15,PCA1,0.6605529395560714
1123,1995-05-16,PCA1,0.6583805745123286
1124,1995-05-17,PCA1,0.6624051236295719
1125,1995-05-18,PCA1,0.6625899858510144
1126,1995-05-19,PCA1,0.6668600198866572
1127,1995-05-22,PCA1,0.6691299773786881
1128,1995-05-23,PCA1,0.6413631148438751
1129,1995-05-24,PCA1,0.6305908080891325
1130,1995-05-25,PCA1,0.6284570065711849
1131,1995-05-26,PCA1,0.6120568758264274
1132,1995-05-29,PCA1,0.6122859893101043
1133,1995-05-30,PCA1,0.6159932405646443
1134,1995-05-31,PCA1,0.6143647605740987
1135,1995-06-01,PCA1,0.6080783605907308
1136,1995-06-02,PCA1,0.603936788676631
1137,1995-06-05,PCA1,0.606157032407079
1138,1995-06-06,PCA1,0.605053141440247
1139,1995-06-07,PCA1,0.6113278078888658
1140,1995-06-08,PCA1,0.6087628448489664
1141,1995-06-09,PCA1,0.6076782491309429
1142,1995-06-12,PCA1,0.6210166108324737
1143,1995-06-13,PCA1,0.6184022053244977
1144,1995-06-14,PCA1,0.6158151837953292
1145,1995-06-15,PCA1,0.6152455224289637
1146,1995-06-16,PCA1,0.6130397015384985
1147,1995-06-19,PCA1,0.6134355220397256
1148,1995-06-20,PCA1,0.5971995607298691
1149,1995-06-21,PCA1,0.5598372690632774
1150,1995-06-22,PCA1,0.5665946717344683
1151,1995-06-23,PCA1,0.5756215948707534
1152,1995-06-26,PCA1,0.6146971022748184
